Sigla;Código;Município;1991;2000;2010
SC;4211405;Nova Erechim;11.16;4.52;0.25
SC;4211454;Nova Itaberaba;24.06;14.88;0.83
SC;4211504;Nova Trento;3.34;3.03;2.06
SC;4211603;Nova Veneza;2.97;0.77;0.15
SC;4211652;Novo Horizonte;14.6;9.22;1.35
SC;4211702;Orleans;7.6;2.23;1.24
SC;4211751;Otacílio Costa;6.19;3.38;1.48
SC;4211801;Ouro;6.6;3.4;0.53
SC;4211850;Ouro Verde;32.06;8.69;7.88
SC;4211876;Paial;33.86;15.95;1.41
SC;4211892;Painel;11.9;9.44;2.38
SC;4211900;Palhoça;5.82;1.71;0.61
SC;4212007;Palma Sola;28.37;14.29;4.07
SC;4212056;Palmeira;18.8;4.47;5.41
SC;4212106;Palmitos;24.2;5.32;1.59
SC;4212205;Papanduva;18.29;13.16;3.58
SC;4212239;Paraíso;40.83;9.49;2.74
SC;4212254;Passo de Torres;8.95;7.2;2.42
SC;4212270;Passos Maia;20.17;16.57;8.12
SC;4212304;Paulo Lopes;13.54;6.43;1.5
SC;4212403;Pedras Grandes;14.26;2.59;0.05
SC;4212502;Penha;10.14;2.39;1.02
SC;4212601;Peritiba;8.17;3.38;1.47
SC;4212650;Pescaria Brava;;;
SC;4212700;Petrolândia;14.92;7.44;1.81
SC;4212809;Piçarras;7.75;4.3;0.8
SC;4212908;Pinhalzinho;10.65;4.4;0.77
SC;4213005;Pinheiro Preto;9.08;4.78;0.16
SC;4213104;Piratuba;29.04;9.12;0.71
SC;4213153;Planalto Alegre;42.15;8.75;2.41
SC;4213203;Pomerode;0.89;0.89;0.19
SC;4213302;Ponte Alta;21.75;18.21;2.2
SC;4213351;Ponte Alta do Norte;13.95;7.85;1.97
SC;4213401;Ponte Serrada;21.66;11.75;1.24
SC;4213500;Porto Belo;5.94;2.24;0.53
SC;4213609;Porto União;10.1;3.92;1.05
SC;4213708;Pouso Redondo;18.86;5.4;0.46
SC;4213807;Praia Grande;10.61;6.44;2.35
SC;4213906;Presidente Castelo Branco;7.48;2.45;0.57
SC;4214003;Presidente Getúlio;6.57;1.72;0.39
SC;4214102;Presidente Nereu;10.33;5.79;0.26
SC;4214151;Princesa;38.36;14.02;2.43
SC;4214201;Quilombo;26.08;15.3;1.73
SC;4214300;Rancho Queimado;14.58;3.13;1.13
SC;4214409;Rio das Antas;16.35;4.27;1.45
SC;4214508;Rio do Campo;23.43;6.55;1.63
SC;4214607;Rio do Oeste;13.15;1.6;1.47
SC;4214706;Rio dos Cedros;8.93;2.47;0
SC;4214805;Rio do Sul;2.5;1.29;0.61
SC;4214904;Rio Fortuna;19.73;1.46;0
SC;4215000;Rio Negrinho;5.13;3.33;0.31
SC;4215059;Rio Rufino;27.11;21.89;4.16
SC;4215075;Riqueza;32.52;6.96;1.94
SC;4215109;Rodeio;2.34;0.18;0
SC;4215208;Romelândia;39.78;16.5;2.36
SC;4215307;Salete;12.47;5.75;0.7
SC;4215356;Saltinho;47.2;24.94;14.27
SC;4215406;Salto Veloso;13.71;4.42;1.01
SC;4215455;Sangão;7.6;1.27;0.18
SC;4215505;Santa Cecília;16.07;7.93;3.24
SC;4215554;Santa Helena;40.28;7.54;1.44
SC;4215604;Santa Rosa de Lima;17.9;6.99;0.73
SC;4215653;Santa Rosa do Sul;9.25;6.51;1.87
SC;4215679;Santa Terezinha;22.32;19.59;12.63
SC;4215687;Santa Terezinha do Progresso;45.55;17.2;19.89
SC;4215695;Santiago do Sul;25.36;27.6;5.01
SC;4215703;Santo Amaro da Imperatriz;7.4;1.88;0.09
SC;4215752;São Bernardino;41.51;24.16;8.26
SC;4215802;São Bento do Sul;2.48;1.9;0.71
SC;4215901;São Bonifácio;13.75;6.62;3.88
SC;4216008;São Carlos;18.72;4.07;0.5
SC;4216057;São Cristovão do Sul;15.15;6.8;1.38
SC;4216107;São Domingos;32.94;9.49;1.27
SC;4216206;São Francisco do Sul;5.92;4.07;0.75
SC;4216255;São João do Oeste;26.77;6.89;0
SC;4216305;São João Batista;4.43;1.35;0.31
SC;4216354;São João do Itaperiú;8.12;6.38;0.09
SC;4216404;São João do Sul;15.56;5.97;2.25
SC;4216503;São Joaquim;15.04;4.39;0.85
SC;4216602;São José;1.42;1.24;0.19
SC;4216701;São José do Cedro;18.78;10.11;3.22
SC;4216800;São José do Cerrito;39.11;19.8;10.87
SC;4216909;São Lourenço do Oeste;14.81;6.76;1.62
SC;4217006;São Ludgero;3.55;1.51;0.1
SC;4217105;São Martinho;11;5.26;0.82
SC;4217154;São Miguel da Boa Vista;44.87;18.35;1.69
SC;4217204;São Miguel do Oeste;9.94;3.43;0.59
SC;4217253;São Pedro de Alcântara;8.27;4.63;0.97
SC;4217303;Saudades;12.58;5.33;0.43
SC;4217402;Schroeder;0.47;0.93;0
SC;4217501;Seara;8.68;4.01;0.67
SC;4217550;Serra Alta;22.74;0.88;0
SC;4217600;Siderópolis;6.88;0.36;0.81
SC;4217709;Sombrio;5.69;3.59;0.28
SC;4217758;Sul Brasil;39.73;20.98;1.45
SC;4217808;Taió;8.21;2.31;0.36
SC;4217907;Tangará;17.1;4.24;0.6
SC;4217956;Tigrinhos;44.47;19.41;3.86
SC;4218004;Tijucas;4.81;2.36;1.22
SC;4218103;Timbé do Sul;8.23;4.27;1.7
SC;4218202;Timbó;0.77;0.88;0
SC;4218251;Timbó Grande;39.44;20.28;7.41
SC;4218301;Três Barras;20.01;13.91;2.59
SC;4218350;Treviso;8.45;0;0.09
SC;4218400;Treze de Maio;8.68;1.38;0.3
SC;4218509;Treze Tílias;18.17;6.48;0.32
SC;4218608;Trombudo Central;14.52;1.45;0.81
SC;4218707;Tubarão;4.14;1.04;0.73
SC;4218756;Tunápolis;26.2;6.21;0.94
SC;4218806;Turvo;7.77;2.2;0
SC;4218855;União do Oeste;19.7;8.86;1.52
SC;4218905;Urubici;23.07;9.91;1.31
SC;4218954;Urupema;15.6;11.65;1.85
SC;4219002;Urussanga;5.61;0.47;0.51
SC;4219101;Vargeão;22.95;5.61;2.43
SC;4219150;Vargem;26.59;7.63;11.21
SC;4219176;Vargem Bonita;18.24;5.65;1.08
SC;4219200;Vidal Ramos;14.04;5.44;0.87
SC;4219309;Videira;5.09;1.59;0.35
SC;4219358;Vitor Meireles;17.86;9.78;10.76
SC;4219408;Witmarsum;15.39;7.91;2.42
SC;4219507;Xanxerê;9.58;5.7;1.77
SC;4219606;Xavantina;14.9;6.75;0.4
SC;4219705;Xaxim;17.52;4.89;1.23
SC;4219853;Zortéa;4.61;9.23;0.27
SC;4220000;Balneário Rincão;;;
SC;4299919;São Miguel;;;
SE;2800100;Amparo de São Francisco;57.07;45.03;22.03
SE;2800209;Aquidabã;41.03;32.05;21.64
SE;2800308;Aracaju;12.41;8.5;3.43
SE;2800407;Arauá;39.86;27.59;19.14
SE;2800506;Areia Branca;30.36;29.86;12.01
SE;2800605;Barra dos Coqueiros;26.58;18.15;9.36
SE;2800670;Boquim;24.18;30.9;17.23
SE;2800704;Brejo Grande;40.87;46.42;28.23
SE;2801009;Campo do Brito;40.89;28.04;8.95
SE;2801108;Canhoba;57.39;43.36;20.76
SE;2801207;Canindé de São Francisco;39.16;40.04;21.74
SE;2801306;Capela;44.06;38.14;12.51
SE;2801405;Carira;38.87;25.99;14.9
SE;2801504;Carmópolis;34.14;22.74;10.72
SE;2801603;Cedro de São João;34.49;22.45;9.94
SE;2801702;Cristinápolis;44.08;39.18;20.22
SE;2801900;Cumbe;43.98;39.33;13.75
SE;2802007;Divina Pastora;42.37;26.63;6.96
SE;2802106;Estância;34.06;24.14;10.37
SE;2802205;Feira Nova;37.56;37.81;18.46
SE;2802304;Frei Paulo;36.26;28.78;6.98
SE;2802403;Gararu;55.51;47.67;33.63
SE;2802502;General Maynard;37.98;24.46;17.57
SE;2802601;Gracho Cardoso;52.73;28.57;23.62
SE;2802700;Ilha das Flores;61.58;50.24;32.2
SE;2802809;Indiaroba;48.98;46.56;27.93
SE;2802908;Itabaiana;17.58;15.61;6.98
SE;2803005;Itabaianinha;47.85;34.29;19.32
SE;2803104;Itabi;38.69;36.86;16.81
SE;2803203;Itaporanga d'Ajuda;50.25;32.77;18.99
SE;2803302;Japaratuba;45.27;31.09;15.63
SE;2803401;Japoatã;49.89;35.85;17.65
SE;2803500;Lagarto;27.4;27.16;10.57
SE;2803609;Laranjeiras;39.65;25.79;11.37
SE;2803708;Macambira;40.99;29.38;8.94
SE;2803807;Malhada dos Bois;50.82;37.84;13.03
SE;2803906;Malhador;20.19;31.5;9.59
SE;2804003;Maruim;41.64;27.5;12.1
SE;2804102;Moita Bonita;34.86;32.18;6.73
SE;2804201;Monte Alegre de Sergipe;48.99;45.11;29.06
SE;2804300;Muribeca;43.53;38.96;14.91
SE;2804409;Neópolis;34.32;39.32;22.16
SE;2804458;Nossa Senhora Aparecida;38.83;41.18;24.9
SE;2804508;Nossa Senhora da Glória;41.07;34.85;14.77
SE;2804607;Nossa Senhora das Dores;31.53;36.82;17.53
SE;2804706;Nossa Senhora de Lourdes;34.58;22.03;18.37
SE;2804805;Nossa Senhora do Socorro;35.45;15.91;8.09
SE;2804904;Pacatuba;48.24;57.51;37.31
SE;2805000;Pedra Mole;40.35;27.47;14.41
SE;2805109;Pedrinhas;21.6;41.43;19.07
SE;2805208;Pinhão;42.05;29.4;10.33
SE;2805307;Pirambu;42.38;30.17;21.37
SE;2805406;Poço Redondo;59.49;56.11;36.41
SE;2805505;Poço Verde;48.96;38.09;22.67
SE;2805604;Porto da Folha;54.99;50.96;27.95
SE;2805703;Propriá;33.68;17.89;12.03
SE;2805802;Riachão do Dantas;41.71;39.76;22.3
SE;2805901;Riachuelo;33.85;25.13;11.41
SE;2806008;Ribeirópolis;32.52;26.65;7.32
SE;2806107;Rosário do Catete;31.32;25.66;11.68
SE;2806206;Salgado;43.77;37.13;13.6
SE;2806305;Santa Luzia do Itanhy;57.77;47.65;27.64
SE;2806404;Santana do São Francisco;51.66;41.8;19.53
SE;2806503;Santa Rosa de Lima;45.58;32.4;19.63
SE;2806602;Santo Amaro das Brotas;54.33;34.27;20.19
SE;2806701;São Cristóvão;34.59;17.17;8.59
SE;2806800;São Domingos;29.53;25.13;9.52
SE;2806909;São Francisco;29.53;29.74;13.51
SE;2807006;São Miguel do Aleixo;43.63;47.28;15.58
SE;2807105;Simão Dias;33.85;33.68;17.9
SE;2807204;Siriri;38.75;33.4;12.88
SE;2807303;Telha;44.37;35.87;14.15
SE;2807402;Tobias Barreto;36.2;30.84;14.46
SE;2807501;Tomar do Geru;46;50.2;24.15
SE;2807600;Umbaúba;33.61;28.04;10.48
SP;3500105;Adamantina;4.08;2.52;0.5
SP;3500204;Adolfo;1.62;0;1.31
SP;3500303;Aguaí;3.33;1.66;1.03
SP;3500402;Águas da Prata;4.94;2.5;0.6
SP;3500501;Águas de Lindóia;8.63;3.32;0.07
SP;3500550;Águas de Santa Bárbara;4.77;3.07;1.44
SP;3500600;Águas de São Pedro;0;0;0.24
SP;3500709;Agudos;2.59;5.39;1.99
SP;3500758;Alambari;5.14;2.72;1.75
SP;3500808;Alfredo Marcondes;10.41;7.11;1.29
SP;3500907;Altair;2.39;2.21;0.51
SP;3501004;Altinópolis;3.77;1.53;0.44
SP;3501103;Alto Alegre;14.75;2.98;0.61
SP;3501152;Alumínio;1.56;2.54;1.68
SP;3501202;Álvares Florence;12.13;2.12;1.85
SP;3501301;Álvares Machado;6.84;3;1.57
SP;3501400;Álvaro de Carvalho;18.3;5.44;1.4
SP;3501509;Alvinlândia;7.01;2.74;1.98
SP;3501608;Americana;0.68;0.52;0.32
SP;3501707;Américo Brasiliense;1.01;2.59;0.96
SP;3501806;Américo de Campos;11.39;0;0.39
SP;3501905;Amparo;1.78;0.98;0.19
SP;3502002;Analândia;6.82;0.84;0.88
SP;3502101;Andradina;3.52;3.6;1.17
SP;3502200;Angatuba;4.38;4.33;1.55
SP;3502309;Anhembi;6.27;2.91;0.11
SP;3502408;Anhumas;12.33;8.04;1.75
SP;3502507;Aparecida;5.87;2.34;0.49
SP;3502606;Aparecida d'Oeste;10.84;3.48;3.12
SP;3502705;Apiaí;20.2;18.96;8.82
SP;3502754;Araçariguama;10.26;2.64;0.57
SP;3502804;Araçatuba;2.12;1.5;0.63
SP;3502903;Araçoiaba da Serra;4.26;2.52;1.07
SP;3503000;Aramina;1.35;3.44;0.48
SP;3503109;Arandu;16.7;2.36;0.4
SP;3503158;Arapeí;37.07;8.32;3.75
SP;3503208;Araraquara;1.53;2.07;0.53
SP;3503307;Araras;1.08;1.44;0.51
SP;3503356;Arco-Íris;16.31;7.13;2.07
SP;3503406;Arealva;7.16;4.07;1.15
SP;3503505;Areias;22.25;12.01;3.87
SP;3503604;Areiópolis;1.44;1.55;0.65
SP;3503703;Ariranha;0.93;1.71;0.47
SP;3503802;Artur Nogueira;1.57;2.05;0.43
SP;3503901;Arujá;3.52;3.49;1.89
SP;3503950;Aspásia;4.71;7.32;1.71
SP;3504008;Assis;2.6;1.36;0.33
SP;3504107;Atibaia;4.02;1.42;0.95
SP;3504206;Auriflama;4.14;2.28;0.27
SP;3504305;Avaí;15.43;3.57;4.44
SP;3504404;Avanhandava;6.13;5.57;1.36
SP;3504503;Avaré;3.29;3.23;1.08
SP;3504602;Bady Bassitt;2.39;1.23;0.06
SP;3504701;Balbinos;3.08;0;0
SP;3504800;Bálsamo;3.74;1.05;0.47
SP;3504909;Bananal;18.09;2.95;2.06
SP;3505005;Barão de Antonina;29.15;5.71;2.53
SP;3505104;Barbosa;3.64;3.31;0.45
SP;3505203;Bariri;2.93;0.5;0.25
SP;3505302;Barra Bonita;0.08;0.85;0.3
SP;3505351;Barra do Chapéu;44.9;34.61;11.7
SP;3505401;Barra do Turvo;26.76;31.98;10.59
SP;3505500;Barretos;2.35;1.3;0.64
SP;3505609;Barrinha;1.41;3.85;1.02
SP;3505708;Barueri;2.53;2.59;1.54
SP;3505807;Bastos;18.53;3.95;1.28
SP;3505906;Batatais;2.96;1.35;0.96
SP;3506003;Bauru;1.67;1.94;1.08
SP;3506102;Bebedouro;1.77;3.2;0.59
SP;3506201;Bento de Abreu;3.63;1.86;1.29
SP;3506300;Bernardino de Campos;5.32;1.41;0.2
SP;3506359;Bertioga;2.37;2.25;1.44
SP;3506409;Bilac;3.71;2.08;0.85
SP;3506508;Birigui;0.62;0.5;0.35
SP;3506607;Biritiba-Mirim;5.17;5.28;1.08
SP;3506706;Boa Esperança do Sul;1.8;5.04;2.06
SP;3506805;Bocaina;0.31;0.32;0.03
SP;3506904;Bofete;8.51;3.8;2.45
SP;3507001;Boituva;2.78;1.75;0.94
SP;3507100;Bom Jesus dos Perdões;3.41;2.8;1.64
SP;3507159;Bom Sucesso de Itararé;22.3;21.24;6.02
SP;3507209;Borá;7.98;0;1.86
SP;3507308;Boracéia;2.62;0.41;0
SP;3507407;Borborema;4.83;2.26;1
SP;3507456;Borebi;0;3.19;1.38
SP;3507506;Botucatu;2.41;2.41;0.74
SP;3507605;Bragança Paulista;1.89;1.56;0.7
SP;3507704;Braúna;12.31;1.07;0.33
SP;3507753;Brejo Alegre;6.69;3.97;0.96
SP;3507803;Brodowski;0.44;1.54;0
SP;3507902;Brotas;2.45;2.41;0.78
SP;3508009;Buri;15.17;7.48;4.69
SP;3508108;Buritama;3.54;4.71;0.38
SP;3508207;Buritizal;3.91;2.47;0.44
SP;3508306;Cabrália Paulista;10.12;4.45;0.58
SP;3508405;Cabreúva;5.36;2.3;1.12
SP;3508504;Caçapava;4.96;3.1;0.97
SP;3508603;Cachoeira Paulista;11.22;5.64;1.2
SP;3508702;Caconde;11.79;5.49;1.17
SP;3508801;Cafelândia;8.33;1.71;1.14
SP;3508900;Caiabu;12.76;3.24;1.3
SP;3509007;Caieiras;1.55;2.72;1.01
SP;3509106;Caiuá;22.31;14.24;4.02
SP;3509205;Cajamar;3.14;3.68;3.14
SP;3509254;Cajati;12.42;12.47;5.14
SP;3509304;Cajobi;2.18;4.82;0
SP;3509403;Cajuru;7.76;1.39;1.75
SP;3509452;Campina do Monte Alegre;13.45;4.47;2.15
SP;3509502;Campinas;0.99;1.52;1.06
SP;3509601;Campo Limpo Paulista;2.13;2.95;1.19
SP;3509700;Campos do Jordão;1.96;0.95;1.63
SP;3509809;Campos Novos Paulista;13.24;10.47;1.77
SP;3509908;Cananéia;22.64;9.84;5.67
SP;3509957;Canas;14.27;3.25;2.19
SP;3510005;Cândido Mota;3.04;4.23;0.74
SP;3510104;Cândido Rodrigues;2.11;0;0.21
SP;3510153;Canitar;14.18;2.7;2.06
SP;3510203;Capão Bonito;12.55;14.09;4.62
SP;3510302;Capela do Alto;3.4;4.01;1.59
SP;3510401;Capivari;1.61;1.61;0.44
SP;3510500;Caraguatatuba;4.46;3.73;1.67
SP;3510609;Carapicuíba;1.61;2.11;1.77
SP;3510708;Cardoso;10.1;7.7;1.72
SP;3510807;Casa Branca;3.96;1.81;1.19
SP;3510906;Cássia dos Coqueiros;9.28;2.99;0.53
SP;3511003;Castilho;14.07;8.6;5.66
SP;3511102;Catanduva;0.72;1.69;0.62
SP;3511201;Catiguá;0.22;1.26;0.17
SP;3511300;Cedral;4.06;1.54;1.06
SP;3511409;Cerqueira César;5.8;3.29;0.68
SP;3511508;Cerquilho;1.81;0.43;0.21
SP;3511607;Cesário Lange;4.89;2.64;0.75
SP;3511706;Charqueada;1.25;1.48;0.76
SP;3511904;Clementina;8.2;1.87;0.54
SP;3512001;Colina;4.01;5.67;0.91
SP;3512100;Colômbia;9.05;3.47;1.35
SP;3512209;Conchal;2.26;3.46;1.72
SP;3512308;Conchas;3.64;2.38;1.01
SP;3512407;Cordeirópolis;1.07;1.02;0.7
SP;3512506;Coroados;4.17;5.73;0.44
SP;3512605;Coronel Macedo;14.82;10.78;4.13
SP;3512704;Corumbataí;5.71;2.03;1.04
SP;3512803;Cosmópolis;1.21;2.88;1.03
SP;3512902;Cosmorama;17.54;3.45;1.38
SP;3513009;Cotia;2.44;2.68;1.43
SP;3513108;Cravinhos;1.34;1.24;1.08
SP;3513207;Cristais Paulista;5.35;1.66;0.19
SP;3513306;Cruzália;10.04;6.85;1.23
SP;3513405;Cruzeiro;6.23;3.57;2.84
SP;3513504;Cubatão;2.08;3.33;2.36
SP;3513603;Cunha;23.3;16.06;3.96
SP;3513702;Descalvado;2.53;2.09;0.91
SP;3513801;Diadema;1.2;2.02;1.44
SP;3513850;Dirce Reis;21.62;1.69;2.06
SP;3513900;Divinolândia;7.18;1.74;0.67
SP;3514007;Dobrada;0.47;3.08;0.75
SP;3514106;Dois Córregos;1.83;1.56;0.63
SP;3514205;Dolcinópolis;8.07;0.77;0
SP;3514304;Dourado;1.31;1.56;0.39
SP;3514403;Dracena;3.77;2.4;0.1
SP;3514502;Duartina;8.98;1.99;0.42
SP;3514601;Dumont;0;0.86;0
SP;3514700;Echaporã;7.63;4.79;1.63
SP;3514809;Eldorado;16.88;20.37;6.08
SP;3514908;Elias Fausto;5.05;3.81;2.42
SP;3514924;Elisiário;1.64;3.39;0
SP;3514957;Embaúba;2.07;12.56;0.27
SP;3515004;Embu;2.24;2.63;1.58
SP;3515103;Embu-Guaçu;3.98;3.89;2.89
SP;3515129;Emilianópolis;10.25;30.56;1.08
SP;3515152;Engenheiro Coelho;1.82;2.4;1.57
SP;3515186;Espírito Santo do Pinhal;4.5;1.34;0.35
SP;3515194;Espírito Santo do Turvo;4.11;2.73;0.55
SP;3515202;Estrela d'Oeste;11.16;2.59;0.66
SP;3515301;Estrela do Norte;13.77;11.66;1.45
SP;3515350;Euclides da Cunha Paulista;17.31;15.51;5.16
SP;3515400;Fartura;11.03;3.89;1.47
SP;3515509;Fernandópolis;3.75;2.03;0.35
SP;3515608;Fernando Prestes;2.75;3.2;0.42
SP;3515657;Fernão;22.13;0.71;1.21
SP;3515707;Ferraz de Vasconcelos;4.12;4.61;2.02
SP;3515806;Flora Rica;19.13;7.45;1.22
SP;3515905;Floreal;7.71;4.07;0.37
SP;3516002;Flórida Paulista;5.74;5.21;2.01
SP;3516101;Florínia;3.86;7.2;5.44
SP;3516200;Franca;1.09;0.95;0.65
SP;3516309;Francisco Morato;3.18;5.91;2.75
SP;3516408;Franco da Rocha;2.01;3.77;1.75
SP;3516507;Gabriel Monteiro;10.42;5.4;0.59
SP;3516606;Gália;14.57;5.49;1.79
SP;3516705;Garça;8.76;1.54;1.23
SP;3516804;Gastão Vidigal;7.76;4.98;1.23
SP;3516853;Gavião Peixoto;0;2.86;1
SP;3516903;General Salgado;7.83;4.37;0.5
SP;3517000;Getulina;10.17;3.67;1.76
SP;3517109;Glicério;5.65;3.16;0.13
SP;3517208;Guaiçara;10.42;3.08;1.15
SP;3517307;Guaimbê;8.68;6.88;0.47
SP;3517406;Guaíra;2.18;3.14;1.58
SP;3517505;Guapiaçu;3.08;0.65;0.24
SP;3517604;Guapiara;20.04;26.34;11.13
SP;3517703;Guará;2.65;2.03;3.03
SP;3517802;Guaraçaí;7.5;2.13;1.59
SP;3517901;Guaraci;4.85;3.54;1.27
SP;3518008;Guarani d'Oeste;9.48;11.08;0.99
SP;3518107;Guarantã;14.48;5.93;1.08
SP;3518206;Guararapes;3.63;2.78;0.37
SP;3518305;Guararema;10.88;4.75;1.73
SP;3518404;Guaratinguetá;3.73;2.14;1.52
SP;3518503;Guareí;8.1;3.38;0.66
SP;3518602;Guariba;2.82;2.1;1.27
SP;3518701;Guarujá;3.67;3.74;2.25
SP;3518800;Guarulhos;1.69;2.58;1.95
SP;3518859;Guatapará;2.12;9.14;2.59
SP;3518909;Guzolândia;16.3;8.82;0.92
SP;3519006;Herculândia;12.78;6.44;1.53
SP;3519055;Holambra;1.73;0.52;1.7
SP;3519071;Hortolândia;1.79;2.65;0.82
SP;3519105;Iacanga;4.73;1.97;0.64
SP;3519204;Iacri;14.85;4.3;1.58
SP;3519253;Iaras;12.49;2.69;14.84
SP;3519303;Ibaté;1.77;1.01;0.89
SP;3519402;Ibirá;3.43;2.39;0.88
SP;3519501;Ibirarema;9.04;3.92;2.49
SP;3519600;Ibitinga;2.23;1.39;0.42
SP;3519709;Ibiúna;10.21;6.29;1.94
SP;3519808;Icém;1.77;5.15;1.11
SP;3519907;Iepê;6.89;7.53;1.84
SP;3520004;Igaraçu do Tietê;0.76;3.18;0.68
SP;3520103;Igarapava;2.82;1.67;1.17
SP;3520202;Igaratá;9.24;2.68;0.78
SP;3520301;Iguape;18.39;11.02;6.09
SP;3520400;Ilhabela;7.23;3.34;1.28
SP;3520426;Ilha Comprida;8.33;1.85;2.1
SP;3520442;Ilha Solteira;0.22;0.98;0.76
SP;3520509;Indaiatuba;1.51;1.37;0.17
SP;3520608;Indiana;2.68;2.71;1.18
SP;3520707;Indiaporã;7.29;4.36;1.42
SP;3520806;Inúbia Paulista;2.84;2.37;0.48
SP;3520905;Ipaussu;4.17;2.78;0.34
SP;3521002;Iperó;3.45;5.59;2.19
SP;3521101;Ipeúna;5;1.45;0.66
SP;3521150;Ipiguá;3.15;2.89;1.34
SP;3521200;Iporanga;32.76;19.45;9.62
SP;3521309;Ipuã;2.5;1.52;0.72
SP;3521408;Iracemápolis;0.51;1.94;1.18
SP;3521507;Irapuã;8.83;4.05;0.13
SP;3521606;Irapuru;12;8.31;2.77
SP;3521705;Itaberá;20.22;18.61;7.14
SP;3521804;Itaí;9.67;6.68;1.62
SP;3521903;Itajobi;4.51;1.52;0.16
SP;3522000;Itaju;8.6;4.46;0.69
SP;3522109;Itanhaém;4.26;6.87;2.53
SP;3522158;Itaóca;39.57;34.38;14.98
SP;3522208;Itapecerica da Serra;2.2;3.91;1.82
SP;3522307;Itapetininga;3.3;3.64;1.29
SP;3522406;Itapeva;15.28;10.2;2.5
SP;3522505;Itapevi;7.38;5.19;2.72
SP;3522604;Itapira;1.4;1.69;0.72
SP;3522653;Itapirapuã Paulista;28.25;32.27;12.86
SP;3522703;Itápolis;2.93;3.28;0.36
SP;3522802;Itaporanga;22.74;16.67;3.42
SP;3522901;Itapuí;3.33;0.55;0.53
SP;3523008;Itapura;12.15;10.34;2.78
SP;3523107;Itaquaquecetuba;3.59;5.4;2.81
SP;3523206;Itararé;14.24;11.16;4.57
SP;3523305;Itariri;14.88;11.51;6.88
SP;3523404;Itatiba;1.35;0.96;0.27
SP;3523503;Itatinga;6.98;2.03;0.9
SP;3523602;Itirapina;1.48;2.22;1.38
SP;3523701;Itirapuã;4.94;1.56;1.99
SP;3523800;Itobi;8.15;4.06;0.32
SP;3523909;Itu;2.3;1.83;0.49
SP;3524006;Itupeva;5.21;1.02;0.19
SP;3524105;Ituverava;1.67;1.79;0.42
SP;3524204;Jaborandi;1.47;3.96;0.21
SP;3524303;Jaboticabal;0.72;1.43;1.03
SP;3524402;Jacareí;4.12;2.48;1.11
SP;3524501;Jaci;6.99;2.16;0.23
SP;3524600;Jacupiranga;11.89;11.55;4.13
SP;3524709;Jaguariúna;2.17;1.59;0.51
SP;3524808;Jales;3.59;1.56;0.93
SP;3524907;Jambeiro;13.56;4.57;0.55
SP;3525003;Jandira;1.76;2.47;0.84
SP;3525102;Jardinópolis;2.24;1.53;0.48
SP;3525201;Jarinu;4.64;4.21;0.52
SP;3525300;Jaú;0.88;0.59;0.46
SP;3525409;Jeriquara;4.78;1.09;1.13
SP;3525508;Joanópolis;3.82;2.05;0.98
SP;3525607;João Ramalho;6.56;2.96;1.5
SP;3525706;José Bonifácio;1.46;1.13;0.42
SP;3525805;Júlio Mesquita;2.46;5.89;3.3
SP;3525854;Jumirim;2.39;0;0.68
SP;3525904;Jundiaí;1.28;0.79;0.52
SP;3526001;Junqueirópolis;10.22;5.06;0.98
SP;3526100;Juquiá;12.15;11.98;6.77
SP;3526209;Juquitiba;12.22;4.71;2.62
SP;3526308;Lagoinha;24.32;7.06;2.57
SP;3526407;Laranjal Paulista;1.88;2.03;0.56
SP;3526506;Lavínia;3.48;2.61;1.94
SP;3526605;Lavrinhas;20.13;4.83;8.15
SP;3526704;Leme;1.04;1.93;0.64
SP;3526803;Lençóis Paulista;0.78;1.54;0.41
SP;3526902;Limeira;1.56;2.16;0.85
SP;3527009;Lindóia;1.61;2.59;0
SP;3527108;Lins;3.17;2.5;0.6
SP;3527207;Lorena;5.03;4.15;1.76
SP;3527256;Lourdes;2.24;1.4;2.32
SP;3527306;Louveira;1.92;0.29;0.52
SP;3527405;Lucélia;7.2;3.24;0.36
SP;3527504;Lucianópolis;14.19;8.49;0
SP;3527603;Luís Antônio;4.61;3.7;0.99
SP;3527702;Luiziânia;8.72;2.64;0.36
SP;3527801;Lupércio;4.48;1.42;0.26
SP;3527900;Lutécia;13.78;5.13;1.49
SP;3528007;Macatuba;2.31;1.84;0.74
SP;3528106;Macaubal;5.93;0.79;0.65
SP;3528205;Macedônia;13.41;2.85;0.07
SP;3528304;Magda;8.54;1.64;1.4
SP;3528403;Mairinque;1.83;1.62;1.77
SP;3528502;Mairiporã;3.21;3.44;1.24
SP;3528601;Manduri;6.39;3.21;0.75
SP;3528700;Marabá Paulista;6.64;14.68;3.04
SP;3528809;Maracaí;7.14;1.57;1.45
SP;3528858;Marapoama;1.38;2.76;1.02
SP;3528908;Mariápolis;15.14;5.75;1.36
SP;3529005;Marília;1.62;1.7;1.05
SP;3529104;Marinópolis;13.12;5.4;0.41
SP;3529203;Martinópolis;6.93;4.85;1.42
SP;3529302;Matão;1.77;2.17;0.66
SP;3529401;Mauá;1.39;2.77;1.41
SP;3529500;Mendonça;12.7;3.39;1.32
SP;3529609;Meridiano;20.48;1.88;1.28
SP;3529658;Mesópolis;17.8;4.11;1.28
SP;3529708;Miguelópolis;3.12;5.65;1.69
SP;3529807;Mineiros do Tietê;2.24;1.32;0.79
