Sigla	Código	Município	1991	2000	2010
SE	2806206	Salgado	76.3	63.82	36.46
SE	2806305	Santa Luzia do Itanhy	86.16	78.42	54.89
SE	2806404	Santana do São Francisco	80.57	70.81	43.24
SE	2806503	Santa Rosa de Lima	82.66	67.18	42.37
SE	2806602	Santo Amaro das Brotas	79.13	62.21	36.16
SE	2806701	São Cristóvão	59.01	43.74	22.97
SE	2806800	São Domingos	71.29	57.25	28.01
SE	2806909	São Francisco	71.2	60.45	39
SE	2807006	São Miguel do Aleixo	81.65	67.83	36.47
SE	2807105	Simão Dias	69.57	60.96	35.11
SE	2807204	Siriri	73.77	61.07	38.16
SE	2807303	Telha	76.16	70.02	37.53
SE	2807402	Tobias Barreto	68.67	55.99	34.71
SE	2807501	Tomar do Geru	78.98	77.33	51.11
SE	2807600	Umbaúba	69.19	60.23	35.98
SP	3500105	Adamantina	21.25	8	2.57
SP	3500204	Adolfo	15.66	7.17	3.43
SP	3500303	Aguaí	16.51	12.69	6.89
SP	3500402	Águas da Prata	20.32	11.17	3.56
SP	3500501	Águas de Lindóia	28.24	6.78	2.38
SP	3500550	Águas de Santa Bárbara	23.42	11.98	4.79
SP	3500600	Águas de São Pedro	2.8	0.7	0.8
SP	3500709	Agudos	19.31	17.41	6.61
SP	3500758	Alambari	21.47	15.71	7.61
SP	3500808	Alfredo Marcondes	33.82	23.09	4.66
SP	3500907	Altair	16.05	16.88	5.38
SP	3501004	Altinópolis	18.38	11.34	2.84
SP	3501103	Alto Alegre	43.47	17.02	3.63
SP	3501152	Alumínio	9.14	11.16	5.73
SP	3501202	Álvares Florence	48.59	17.62	3.15
SP	3501301	Álvares Machado	25.91	15.57	5.37
SP	3501400	Álvaro de Carvalho	45.35	27.09	4.59
SP	3501509	Alvinlândia	26.99	23.14	5.36
SP	3501608	Americana	3.53	3.27	1.39
SP	3501707	Américo Brasiliense	5.59	13.12	3.72
SP	3501806	Américo de Campos	32.67	13.12	4.45
SP	3501905	Amparo	9.31	6.39	2.49
SP	3502002	Analândia	23.91	11.17	4.81
SP	3502101	Andradina	17.55	12.69	3.57
SP	3502200	Angatuba	23.15	19.63	6.84
SP	3502309	Anhembi	29.52	20.7	6.42
SP	3502408	Anhumas	32.36	26.38	6.9
SP	3502507	Aparecida	19.38	10.86	4.54
SP	3502606	Aparecida d'Oeste	40.58	17.88	7.74
SP	3502705	Apiaí	43.53	41.47	21.67
SP	3502754	Araçariguama	34.89	14.21	5.2
SP	3502804	Araçatuba	9.26	7.64	3.14
SP	3502903	Araçoiaba da Serra	19.72	10.41	4.14
SP	3503000	Aramina	14.87	14.84	3.04
SP	3503109	Arandu	47.14	18.08	6.53
SP	3503158	Arapeí	68.96	27.7	15.5
SP	3503208	Araraquara	5.89	7.36	2.64
SP	3503307	Araras	6.84	6.47	2.31
SP	3503356	Arco-Íris	62.33	14.25	9.52
SP	3503406	Arealva	24.97	13.53	4.87
SP	3503505	Areias	61.08	39.76	18.7
SP	3503604	Areiópolis	11.1	14.26	4.7
SP	3503703	Ariranha	11.56	9.49	2.34
SP	3503802	Artur Nogueira	8.26	8.96	3.01
SP	3503901	Arujá	14.63	13.79	6.21
SP	3503950	Aspásia	56.61	32.11	5.08
SP	3504008	Assis	12.5	8.79	3.24
SP	3504107	Atibaia	13.53	8	4.52
SP	3504206	Auriflama	21.95	13.17	1.41
SP	3504305	Avaí	43.31	16	14.95
SP	3504404	Avanhandava	25.4	22.09	5.21
SP	3504503	Avaré	16.03	12.84	3.83
SP	3504602	Bady Bassitt	14.51	5.76	0.95
SP	3504701	Balbinos	34.55	11.41	8.17
SP	3504800	Bálsamo	19.81	7.24	1.62
SP	3504909	Bananal	51.19	22.3	11.21
SP	3505005	Barão de Antonina	60.32	25.69	11.05
SP	3505104	Barbosa	29.6	24.26	7.67
SP	3505203	Bariri	15.62	7.72	2.58
SP	3505302	Barra Bonita	2.82	5.49	1.54
SP	3505351	Barra do Chapéu	74.8	58.11	26.79
SP	3505401	Barra do Turvo	63.71	52.92	25.8
SP	3505500	Barretos	13.17	8.17	2.94
SP	3505609	Barrinha	10.66	15.69	3.8
SP	3505708	Barueri	11.17	10.32	5.65
SP	3505807	Bastos	48.44	13.1	3.94
SP	3505906	Batatais	12.8	6.77	3.88
SP	3506003	Bauru	8.07	7.34	3.71
SP	3506102	Bebedouro	13.37	12.2	3.7
SP	3506201	Bento de Abreu	24.55	14.18	3.09
SP	3506300	Bernardino de Campos	23.1	15.95	4.42
SP	3506359	Bertioga	12.96	7.76	5.64
SP	3506409	Bilac	17.14	7.64	1.43
SP	3506508	Birigui	6.44	5.41	2.24
SP	3506607	Biritiba-Mirim	24.46	18.19	9.77
SP	3506706	Boa Esperança do Sul	15.83	20.65	8.69
SP	3506805	Bocaina	5.84	5.22	1.31
SP	3506904	Bofete	27.45	18.4	8.21
SP	3507001	Boituva	10.89	8.67	4.2
SP	3507100	Bom Jesus dos Perdões	15.94	9.17	4.18
SP	3507159	Bom Sucesso de Itararé	66.58	44.59	21.85
SP	3507209	Borá	45.39	16.53	2.86
SP	3507308	Boracéia	22.68	8.37	2.45
SP	3507407	Borborema	18.73	9.69	4.54
SP	3507456	Borebi	3.47	14.47	6.63
SP	3507506	Botucatu	9.91	9.7	3.3
SP	3507605	Bragança Paulista	11.32	8.19	3.22
SP	3507704	Braúna	32.93	7.95	1.58
SP	3507753	Brejo Alegre	22.07	17.81	2.01
SP	3507803	Brodowski	8.57	5.91	3.8
SP	3507902	Brotas	16.51	8.82	3.34
SP	3508009	Buri	42.11	29.22	18.74
SP	3508108	Buritama	18.4	12.44	4.57
SP	3508207	Buritizal	15.14	11.13	5.19
SP	3508306	Cabrália Paulista	38.55	18.24	7.01
SP	3508405	Cabreúva	13.86	8.88	4.5
SP	3508504	Caçapava	15.22	11.14	5.17
SP	3508603	Cachoeira Paulista	33.04	17.48	7.63
SP	3508702	Caconde	39.06	23.98	9
SP	3508801	Cafelândia	36.99	13.86	5.8
SP	3508900	Caiabu	48.04	14.36	5.09
SP	3509007	Caieiras	6.97	10.54	5.08
SP	3509106	Caiuá	54.09	32.08	13.35
SP	3509205	Cajamar	15.1	12.97	7.21
SP	3509254	Cajati	40.43	32.08	14.4
SP	3509304	Cajobi	9.65	19.13	2.77
SP	3509403	Cajuru	25.64	12.31	4.61
SP	3509452	Campina do Monte Alegre	44.46	22.58	11.03
SP	3509502	Campinas	5.48	6.24	3.16
SP	3509601	Campo Limpo Paulista	10.34	10.53	3.64
SP	3509700	Campos do Jordão	13.44	7.19	5.41
SP	3509809	Campos Novos Paulista	36.1	24.91	9.24
SP	3509908	Cananéia	45.56	28.68	13.88
SP	3509957	Canas	58.96	19.67	15.21
SP	3510005	Cândido Mota	23.93	15.06	5.38
SP	3510104	Cândido Rodrigues	9.46	10.38	1.97
SP	3510153	Canitar	46.2	20.19	7.22
SP	3510203	Capão Bonito	37.6	35.16	14.66
SP	3510302	Capela do Alto	22.62	19.91	7.03
SP	3510401	Capivari	7.73	7.79	2.91
SP	3510500	Caraguatatuba	19.04	11.34	6.41
SP	3510609	Carapicuíba	7.82	9.68	6.12
SP	3510708	Cardoso	34.01	22.3	6.96
SP	3510807	Casa Branca	16.06	10.61	5.86
SP	3510906	Cássia dos Coqueiros	37.53	19.82	7.85
SP	3511003	Castilho	36.28	27.31	12.17
SP	3511102	Catanduva	6.57	7.11	2.35
SP	3511201	Catiguá	8.85	7.17	1.92
SP	3511300	Cedral	23.42	7.94	2.77
SP	3511409	Cerqueira César	21.27	13.28	5.64
SP	3511508	Cerquilho	6.52	4.25	1.15
SP	3511607	Cesário Lange	19.49	12.79	3.82
SP	3511706	Charqueada	9.18	8.52	2.72
SP	3511904	Clementina	27.45	13.87	3.34
SP	3512001	Colina	20.01	16.33	4.36
SP	3512100	Colômbia	32.19	17.85	5.04
SP	3512209	Conchal	16.6	15.25	6.76
SP	3512308	Conchas	13.39	8.86	4.51
SP	3512407	Cordeirópolis	7.31	8.03	3.05
SP	3512506	Coroados	18.14	17.1	3.34
SP	3512605	Coronel Macedo	43.51	33.53	13.91
SP	3512704	Corumbataí	21.57	13.43	5.24
SP	3512803	Cosmópolis	7.34	10.98	2.83
SP	3512902	Cosmorama	43.18	17.11	3.62
SP	3513009	Cotia	10.69	10.18	4.72
SP	3513108	Cravinhos	14.77	7.27	2.46
SP	3513207	Cristais Paulista	36.15	13.18	5.54
SP	3513306	Cruzália	33.16	20.59	7.83
SP	3513405	Cruzeiro	24.33	13.86	6.44
SP	3513504	Cubatão	13.23	11.76	7.29
SP	3513603	Cunha	54.97	39.71	17.12
SP	3513702	Descalvado	9.78	9.35	5.24
SP	3513801	Diadema	7.5	9.57	5.51
SP	3513850	Dirce Reis	49.3	20.24	3.74
SP	3513900	Divinolândia	28.42	15.17	5.51
SP	3514007	Dobrada	8.4	16.1	4.6
SP	3514106	Dois Córregos	10.32	8.06	5.37
SP	3514205	Dolcinópolis	20.87	16.24	2.37
SP	3514304	Dourado	8.47	9.73	1.93
SP	3514403	Dracena	16.46	10.48	2.4
SP	3514502	Duartina	25.64	15.77	4.24
SP	3514601	Dumont	5.45	6.99	0.85
SP	3514700	Echaporã	29.27	22.87	6.25
SP	3514809	Eldorado	46.08	42.49	23.26
SP	3514908	Elias Fausto	25.58	15.82	4.87
SP	3514924	Elisiário	14.11	8.1	1.4
SP	3514957	Embaúba	8.32	17.7	1.96
SP	3515004	Embu	10.17	12.22	7.05
SP	3515103	Embu-Guaçu	16.26	13.81	8.98
SP	3515129	Emilianópolis	32.4	60.14	4.81
SP	3515152	Engenheiro Coelho	13.92	10.66	5.92
SP	3515186	Espírito Santo do Pinhal	14.71	6.54	2.94
SP	3515194	Espírito Santo do Turvo	33.56	15.2	3
SP	3515202	Estrela d'Oeste	39.04	11.15	4.95
SP	3515301	Estrela do Norte	55.39	28.54	3.82
SP	3515350	Euclides da Cunha Paulista	44.56	37.48	14.46
SP	3515400	Fartura	40.41	19.81	6.9
SP	3515509	Fernandópolis	15.52	8.72	2.46
SP	3515608	Fernando Prestes	14.13	15.1	0.42
SP	3515657	Fernão	53.14	20.07	5.17
SP	3515707	Ferraz de Vasconcelos	17.13	15.73	7.58
SP	3515806	Flora Rica	43.95	24.59	7.92
SP	3515905	Floreal	22.89	16.65	2.41
SP	3516002	Flórida Paulista	30.52	18.96	6
SP	3516101	Florínia	21.03	21.08	14.89
SP	3516200	Franca	5.5	5.79	3.34
SP	3516309	Francisco Morato	13.39	22.07	9.32
SP	3516408	Franco da Rocha	9.57	13.22	6.83
SP	3516507	Gabriel Monteiro	25.87	9.58	0.88
SP	3516606	Gália	47.31	21.62	5.68
SP	3516705	Garça	29.29	10.15	6.94
SP	3516804	Gastão Vidigal	33.72	15.31	2.39
SP	3516853	Gavião Peixoto	9.69	16.8	7.38
SP	3516903	General Salgado	19.96	17.46	2.29
SP	3517000	Getulina	36.71	20.75	6.15
SP	3517109	Glicério	24.36	22.04	5.82
SP	3517208	Guaiçara	35.72	15.47	4.47
SP	3517307	Guaimbê	33.86	23.43	6.49
SP	3517406	Guaíra	10.9	9.44	4.08
SP	3517505	Guapiaçu	12.56	6.27	3.52
SP	3517604	Guapiara	56.54	48.48	28.17
SP	3517703	Guará	19.48	19.28	8.09
SP	3517802	Guaraçaí	32.2	14.45	7.02
SP	3517901	Guaraci	27.06	14.52	5.7
SP	3518008	Guarani d'Oeste	37.56	24.91	6.43
SP	3518107	Guarantã	42.64	25.16	5.71
SP	3518206	Guararapes	19.33	11.73	3.29
SP	3518305	Guararema	29.17	16.09	5.51
SP	3518404	Guaratinguetá	16.1	10.64	5.95
SP	3518503	Guareí	35.32	18.71	4.37
SP	3518602	Guariba	16.66	14.55	5.39
SP	3518701	Guarujá	15.69	12.39	7.04
SP	3518800	Guarulhos	8.75	10.78	6.5
SP	3518859	Guatapará	17.33	22.39	8.23
SP	3518909	Guzolândia	47.54	23.74	6.14
SP	3519006	Herculândia	36.61	21.69	8.78
SP	3519055	Holambra	9.72	3.08	2.86
SP	3519071	Hortolândia	10.57	10.32	3.95
SP	3519105	Iacanga	20.86	9.5	3.57
SP	3519204	Iacri	41.94	24.08	5.43
SP	3519253	Iaras	38.7	16.9	23.43
SP	3519303	Ibaté	10.81	11.9	5.05
SP	3519402	Ibirá	14.48	11.35	3.88
SP	3519501	Ibirarema	27.63	12.36	6.41
SP	3519600	Ibitinga	12.71	8.6	2.33
SP	3519709	Ibiúna	32.74	18.18	8.3
SP	3519808	Icém	16.22	17.34	5.11
SP	3519907	Iepê	25.82	25.62	7.4
SP	3520004	Igaraçu do Tietê	5.23	9.54	4.13
SP	3520103	Igarapava	17.34	11.23	3.15
SP	3520202	Igaratá	28.87	16.68	7.25
SP	3520301	Iguape	41.19	27.54	18.75
SP	3520400	Ilhabela	20.14	12.82	4.48
SP	3520426	Ilha Comprida	39.53	16.94	11.23
SP	3520442	Ilha Solteira	4.57	6.69	2.58
SP	3520509	Indaiatuba	7.17	6.37	1.43
SP	3520608	Indiana	28.27	16.82	4.42
SP	3520707	Indiaporã	29.79	23.05	4.6
SP	3520806	Inúbia Paulista	22.13	15.21	1.81
SP	3520905	Ipaussu	18.55	12.15	5.14
SP	3521002	Iperó	18.01	17.19	7.35
SP	3521101	Ipeúna	23.71	8.72	3.87
SP	3521150	Ipiguá	17.08	13.89	3.51
SP	3521200	Iporanga	57.36	45.59	25.24
SP	3521309	Ipuã	12.64	13.06	4.06
SP	3521408	Iracemápolis	7.48	5.51	2.93
SP	3521507	Irapuã	27.98	17.79	3.8
SP	3521606	Irapuru	43.14	24.57	9.54
SP	3521705	Itaberá	46.44	43	19.98
SP	3521804	Itaí	34.16	23.53	8.51
SP	3521903	Itajobi	20.73	11.97	1.84
SP	3522000	Itaju	30.45	9.61	5.33
SP	3522109	Itanhaém	18.03	17.47	10.29
SP	3522158	Itaóca	65.8	59.01	29.08
SP	3522208	Itapecerica da Serra	11.23	13.89	7.44
SP	3522307	Itapetininga	17.65	13.74	7.16
SP	3522406	Itapeva	36.89	27.84	12
SP	3522505	Itapevi	21.64	18.71	8.33
SP	3522604	Itapira	6.97	8.58	2.78
SP	3522653	Itapirapuã Paulista	63.5	49.17	35.11
SP	3522703	Itápolis	15.16	14.1	3.27
SP	3522802	Itaporanga	48.99	36.25	14.74
SP	3522901	Itapuí	13.34	8.65	2.39
SP	3523008	Itapura	32.99	32.52	8.71
SP	3523107	Itaquaquecetuba	18.32	18.73	10.21
SP	3523206	Itararé	40.18	32.51	16.15
SP	3523305	Itariri	41.14	26.25	20.98
SP	3523404	Itatiba	7.4	5.67	1.92
SP	3523503	Itatinga	21.47	16.8	7.75
SP	3523602	Itirapina	9.76	13.27	5.31
SP	3523701	Itirapuã	26.48	16.46	10.23
SP	3523800	Itobi	31.19	18.53	4.49
SP	3523909	Itu	9.98	8.49	2.84
SP	3524006	Itupeva	19.14	6.3	3.6
SP	3524105	Ituverava	15.79	10.78	3.1
SP	3524204	Jaborandi	12.27	19.64	4.48
SP	3524303	Jaboticabal	7.27	7.79	3.8
SP	3524402	Jacareí	14.83	9.6	4.8
SP	3524501	Jaci	26.19	10.77	3.1
SP	3524600	Jacupiranga	34.83	28.97	16.01
SP	3524709	Jaguariúna	11.75	4.73	2.26
SP	3524808	Jales	16.93	7.32	3.37
SP	3524907	Jambeiro	34.62	15.24	4.88
SP	3525003	Jandira	10.67	11.47	4.4
SP	3525102	Jardinópolis	11.32	9.42	4.94
SP	3525201	Jarinu	27.38	14.64	3.06
SP	3525300	Jaú	4.89	4.1	2.45
SP	3525409	Jeriquara	31.2	16.15	8.05
SP	3525508	Joanópolis	22.3	10.54	6.28
SP	3525607	João Ramalho	24.48	14.82	7.16
SP	3525706	José Bonifácio	15.2	8.2	1.18
SP	3525805	Júlio Mesquita	29.55	24.2	11.22
SP	3525854	Jumirim	15.03	9.01	3.46
SP	3525904	Jundiaí	6.22	4.9	1.87
SP	3526001	Junqueirópolis	35.04	18.66	3.76
SP	3526100	Juquiá	33.28	29.49	18.23
SP	3526209	Juquitiba	37.63	22.87	9.97
SP	3526308	Lagoinha	56.58	33.75	9.07
SP	3526407	Laranjal Paulista	13.7	8.95	3.1
SP	3526506	Lavínia	29.13	13.89	4.57
SP	3526605	Lavrinhas	45.76	23.99	20.14
SP	3526704	Leme	7.96	10.99	5.09
SP	3526803	Lençóis Paulista	9.11	6.53	2.73
SP	3526902	Limeira	8.56	8.47	3.25
SP	3527009	Lindóia	14.45	6.06	1.79
SP	3527108	Lins	13.68	7.66	2.89
SP	3527207	Lorena	19.79	14.53	8.5
SP	3527256	Lourdes	20.45	25.09	6.1
SP	3527306	Louveira	11.69	6.5	0.93
SP	3527405	Lucélia	29.48	17.27	4.1
SP	3527504	Lucianópolis	46.5	19.05	2.62
SP	3527603	Luís Antônio	13.83	11.29	4.87
SP	3527702	Luiziânia	35.22	17.69	2.18
SP	3527801	Lupércio	32.2	15.87	5.33
SP	3527900	Lutécia	43.2	20.9	8.28
SP	3528007	Macatuba	9.64	11.93	2.69
SP	3528106	Macaubal	24.04	12	2.74
SP	3528205	Macedônia	43.36	19.58	3.91
SP	3528304	Magda	30.04	13.35	4.28
SP	3528403	Mairinque	5.97	11.41	5.48
SP	3528502	Mairiporã	12.88	12.86	5.74
SP	3528601	Manduri	24.16	12.73	2.65
SP	3528700	Marabá Paulista	38.47	36.67	8.28
SP	3528809	Maracaí	24.2	11.1	3.41
SP	3528858	Marapoama	27.8	16.62	4.11
SP	3528908	Mariápolis	47.12	20.16	4.75
SP	3529005	Marília	10.03	8.03	4.04
SP	3529104	Marinópolis	34.88	16.74	3.62
SP	3529203	Martinópolis	30.27	20.67	7.36
SP	3529302	Matão	8.48	10.87	3.55
SP	3529401	Mauá	8.26	11.34	5.28
SP	3529500	Mendonça	29.19	11.26	2.98
SP	3529609	Meridiano	48.47	15.06	3.45
SP	3529658	Mesópolis	52.22	24.93	6.84
SP	3529708	Miguelópolis	22.53	18.29	5.41
SP	3529807	Mineiros do Tietê	10.07	6.87	2.69
SP	3529906	Miracatu	31.27	35.79	20.06
SP	3530003	Mira Estrela	90.09	22.36	9.31
SP	3530102	Mirandópolis	26.32	12.59	4.47
SP	3530201	Mirante do Paranapanema	36.75	37.89	16.47
SP	3530300	Mirassol	8.59	5.62	2.4
SP	3530409	Mirassolândia	25.17	21.99	5.31
SP	3530508	Mococa	20.39	11.24	3.78
SP	3530607	Moji das Cruzes	13.26	12.96	7.06
SP	3530706	Mogi Guaçu	9.41	7.68	2.94
SP	3530805	Moji-Mirim	8.01	6.79	3.79
SP	3530904	Mombuca	18.93	19.7	9.83
SP	3531001	Monções	25.46	19.51	3.79
SP	3531100	Mongaguá	19.51	18.66	9.72
SP	3531209	Monte Alegre do Sul	10.22	8.62	2.59
SP	3531308	Monte Alto	5.07	5.33	2.07
SP	3531407	Monte Aprazível	21.99	8.42	1.46
SP	3531506	Monte Azul Paulista	18.55	13.38	2.13
SP	3531605	Monte Castelo	45.55	20.69	4.25
SP	3531704	Monteiro Lobato	44.86	24.15	12.04
SP	3531803	Monte Mor	21.8	14.86	6.57
SP	3531902	Morro Agudo	13.77	12.77	4.91
SP	3532009	Morungaba	12.93	7.64	6.18
SP	3532058	Motuca	8.07	18.66	14.99
SP	3532108	Murutinga do Sul	31.07	15.19	6.3
SP	3532157	Nantes	36.49	25.39	5.19
SP	3532207	Narandiba	39.09	34.52	5.34
SP	3532306	Natividade da Serra	50.59	31.92	21.55
SP	3532405	Nazaré Paulista	33.71	23.28	9.79
SP	3532504	Neves Paulista	15.45	7.81	1.35
SP	3532603	Nhandeara	24.72	12.26	3.64
SP	3532702	Nipoã	25.41	14.96	5.13
SP	3532801	Nova Aliança	18.81	9.64	2.33
SP	3532827	Nova Campina	64.88	45.42	28.12
SP	3532843	Nova Canaã Paulista	58.27	22.39	6.17
SP	3532868	Nova Castilho	37.82	30.07	5.88
SP	3532900	Nova Europa	7.55	7.68	3.16
SP	3533007	Nova Granada	15.94	10.79	4.14
SP	3533106	Nova Guataporanga	48.04	21.08	4.75
SP	3533205	Nova Independência	40.73	26.35	4.29
SP	3533254	Novais	16.44	23.25	4.23
SP	3533304	Nova Luzitânia	22.42	13.92	0.82
SP	3533403	Nova Odessa	4.93	5.4	1.54
SP	3533502	Novo Horizonte	16.07	8.57	4.37
SP	3533601	Nuporanga	15.74	9.02	3.84
SP	3533700	Ocauçu	41.38	19.21	2.34
SP	3533809	Óleo	34.22	23.67	7.11
SP	3533908	Olímpia	13.96	12.36	3.64
SP	3534005	Onda Verde	17.13	14.92	2.17
SP	3534104	Oriente	18.39	12.84	5.57
SP	3534203	Orindiúva	22.72	7.76	1.45
SP	3534302	Orlândia	7.3	7.09	3.96
SP	3534401	Osasco	7.68	7.89	4.8
SP	3534500	Oscar Bressane	28.59	9.76	5.09
SP	3534609	Osvaldo Cruz	25.45	10.53	4.46
SP	3534708	Ourinhos	13.91	10.25	3.75
SP	3534757	Ouroeste	38.36	18.44	4.06
SP	3534807	Ouro Verde	45.44	29.1	9.18
SP	3534906	Pacaembu	28.13	21.62	5.12
SP	3535002	Palestina	27.72	14.65	3.44
SP	3535101	Palmares Paulista	4.5	13.04	1.33
SP	3535200	Palmeira d'Oeste	36.14	15.33	4.02
SP	3535309	Palmital	24.05	13.19	4.91
SP	3535408	Panorama	26.05	15.98	5.47
SP	3535507	Paraguaçu Paulista	19.81	19.83	6.39
SP	3535606	Paraibuna	37.76	17.81	11.54
SP	3535705	Paraíso	11.41	14.63	1.96
SP	3535804	Paranapanema	27.12	24.08	7.38
SP	3535903	Paranapuã	37.47	16.6	3.67
SP	3536000	Parapuã	38.83	45.62	6.69
SP	3536109	Pardinho	23.56	13.1	6.94
SP	3536208	Pariquera-Açu	38.48	26.71	10.45
SP	3536257	Parisi	44.61	11.31	0.54
SP	3536307	Patrocínio Paulista	20.71	14.72	5.64
SP	3536406	Paulicéia	22.37	22.72	5.25
SP	3536505	Paulínia	7.2	5.12	2.56
SP	3536570	Paulistânia	26.34	11.09	5.57
SP	3536604	Paulo de Faria	25.1	20.08	7.26
SP	3536703	Pederneiras	14.76	12.07	6.66
SP	3536802	Pedra Bela	35.62	18.5	7.65
SP	3536901	Pedranópolis	35.05	22.56	3.64
SP	3537008	Pedregulho	25.91	17.66	6.01
SP	3537107	Pedreira	6.56	5.2	1.89
SP	3537156	Pedrinhas Paulista	33.97	13.4	6.3
SP	3537206	Pedro de Toledo	35.57	32.21	16.94
SP	3537305	Penápolis	17.15	8.49	3.38
SP	3537404	Pereira Barreto	18.35	19.43	5.65
SP	3537503	Pereiras	25.09	11.39	2.42
SP	3537602	Peruíbe	17.68	17.75	9.3
SP	3537701	Piacatu	32.26	17.54	7.18
SP	3537800	Piedade	25.71	20.94	9.25
SP	3537909	Pilar do Sul	26.75	30.08	7.26
SP	3538006	Pindamonhangaba	20.31	15.73	6.79
SP	3538105	Pindorama	12.49	8.06	3.13
SP	3538204	Pinhalzinho	20.25	14.07	4.82
SP	3538303	Piquerobi	47.23	24.45	9.05
SP	3538501	Piquete	22.47	17.57	10.36
SP	3538600	Piracaia	15.02	11.34	5.08
SP	3538709	Piracicaba	7.39	6.85	3.11
SP	3538808	Piraju	23.87	12.45	3.71
SP	3538907	Pirajuí	32.53	14.65	4.15
SP	3539004	Pirangi	10.18	10.62	1.41
SP	3539103	Pirapora do Bom Jesus	24.39	17.06	9.88
SP	3539202	Pirapozinho	21.82	14.18	6.17
SP	3539301	Pirassununga	9.05	6.9	3.16
SP	3539400	Piratininga	22	9.82	3.54
SP	3539509	Pitangueiras	9.5	13.87	6.4
SP	3539608	Planalto	18.34	25.08	4.61
SP	3539707	Platina	46.5	21.78	6.51
SP	3539806	Poá	12.15	11.76	6.8
SP	3539905	Poloni	23.14	12.74	0.65
SP	3540002	Pompéia	25.78	7.73	3.43
SP	3540101	Pongaí	32.07	13.37	3.34
SP	3540200	Pontal	10.94	10.66	6.03
SP	3540259	Pontalinda	44.92	23.51	4.26
SP	3540309	Pontes Gestal	42.45	22.85	2.9
SP	3540408	Populina	30.73	17.64	4.39
SP	3540507	Porangaba	37.26	11.25	12.11
SP	3540606	Porto Feliz	13.41	8.23	2.55
SP	3540705	Porto Ferreira	8.63	8.3	4.01
SP	3540754	Potim	74.36	18.61	8.5
SP	3540804	Potirendaba	19.29	7.67	2.95
SP	3540853	Pracinha	49.97	30.15	7.43
SP	3540903	Pradópolis	6.24	10.26	4.06
SP	3541000	Praia Grande	13.22	10.71	5.95
SP	3541059	Pratânia	34.75	15.66	5.01
SP	3541109	Presidente Alves	35.36	11.63	5.69
SP	3541208	Presidente Bernardes	25.9	20.55	6.52
SP	3541307	Presidente Epitácio	30.14	15.76	6.86
SP	3541406	Presidente Prudente	10.79	8.35	3.28
SP	3541505	Presidente Venceslau	20.73	11.32	4.53
SP	3541604	Promissão	20.03	13.48	3.52
SP	3541653	Quadra	33.6	25.17	9.37
SP	3541703	Quatá	24.09	14.68	3.75
SP	3541802	Queiroz	36.85	33.39	10.76
SP	3541901	Queluz	39.67	30.81	11.06
SP	3542008	Quintana	30.51	18.34	7.23
SP	3542107	Rafard	4.51	6.55	3.48
SP	3542206	Rancharia	25.84	16.91	5.23
SP	3542305	Redenção da Serra	44.09	29.56	14.96
SP	3542404	Regente Feijó	17.15	12.98	3.5
SP	3542503	Reginópolis	23.23	14.49	7.19
SP	3542602	Registro	32.18	26.85	10.24
SP	3542701	Restinga	27.16	19.34	8.2
SP	3542800	Ribeira	66.18	43.82	20.47
SP	3542909	Ribeirão Bonito	16.73	14.65	4.85
SP	3543006	Ribeirão Branco	69.96	53.96	27.15
SP	3543105	Ribeirão Corrente	22.86	17.62	5.71
SP	3543204	Ribeirão do Sul	32.19	18.42	5.82
SP	3543238	Ribeirão dos Índios	52.55	24.99	5.73
SP	3543253	Ribeirão Grande	58.08	43.92	11.74
SP	3543303	Ribeirão Pires	8.36	9.46	3.39
SP	3543402	Ribeirão Preto	4.73	5.95	2.53
SP	3543501	Riversul	63.12	42.74	25.07
SP	3543600	Rifaina	39.7	17.01	5.18
SP	3543709	Rincão	11.33	15.59	6.82
SP	3543808	Rinópolis	48.95	19.26	5.17
SP	3543907	Rio Claro	6.88	5.79	2.67
SP	3544004	Rio das Pedras	7.15	8.45	3.59
SP	3544103	Rio Grande da Serra	14.56	15.31	7.02
SP	3544202	Riolândia	32.89	23.79	6.24
SP	3544251	Rosana	22.2	22.05	11.37
SP	3544301	Roseira	36.48	19.24	7.36
SP	3544400	Rubiácea	22.57	20.64	6
SP	3544509	Rubinéia	33.64	11.94	2.3
SP	3544608	Sabino	33.23	8.3	4.13
SP	3544707	Sagres	45.7	28.22	6.29
SP	3544806	Sales	38.8	15.71	4.77
SP	3544905	Sales Oliveira	13.46	7.42	1.84
SP	3545001	Salesópolis	24.92	18.21	8.2
SP	3545100	Salmourão	44.26	15.94	4.11
SP	3545159	Saltinho	3.85	5.21	0.71
SP	3545209	Salto	11.17	6.88	3.3
SP	3545308	Salto de Pirapora	26.23	15.33	7.99
SP	3545407	Salto Grande	27.41	19.17	11.69
SP	3545506	Sandovalina	38.73	25.59	11.12
SP	3545605	Santa Adélia	10.25	6.91	2.79
SP	3545704	Santa Albertina	34.12	17.41	3.39
SP	3545803	Santa Bárbara d'Oeste	5.73	5.45	1.82
SP	3546009	Santa Branca	23.85	13.49	7.36
SP	3546108	Santa Clara d'Oeste	33.99	20.23	3.17
SP	3546207	Santa Cruz da Conceição	18.49	6.79	2.05
SP	3546256	Santa Cruz da Esperança	10.66	19.42	8.29
SP	3546306	Santa Cruz das Palmeiras	9.58	11.78	4.2
SP	3546405	Santa Cruz do Rio Pardo	20.5	10.19	2.89
